ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100149510,10091611,275494,Goldmattstrasse,3,6060 Sarnen,1407,OW,real,15.11.2024,2660904.688,1193695.96
100149511,10122376,275495,Brunnmattweg,14,6060 Sarnen,1407,OW,real,15.11.2024,2660906.983,1193669.795
100149513,10122376,275500,Brunnmattweg,3,6060 Sarnen,1407,OW,real,15.11.2024,2661045.004,1193773.175
100149514,10122376,275501,Brunnmattweg,4,6060 Sarnen,1407,OW,real,15.11.2024,2661020.457,1193783.866
100149515,10122376,275504,Brunnmattweg,10a,6060 Sarnen,1407,OW,real,15.11.2024,2660947.62,1193718.86
100149516,10091611,275505,Goldmattstrasse,9,6060 Sarnen,1407,OW,real,15.11.2024,2660918.492,1193566.227
100149517,10021416,275506,Goldmattweg,5a,6060 Sarnen,1407,OW,real,15.11.2024,2660953.97,1193617.856
100149519,10021416,275508,Goldmattweg,7a,6060 Sarnen,1407,OW,real,15.11.2024,2660972.619,1193621.86
100149521,10021416,275512,Goldmattweg,30a,6060 Sarnen,1407,OW,real,15.11.2024,2661016.638,1193574.312
100149522,10021416,275514,Goldmattweg,28,6060 Sarnen,1407,OW,real,15.11.2024,2661033.852,1193513.884
100149523,10021416,275516,Goldmattweg,24,6060 Sarnen,1407,OW,real,15.11.2024,2661000.848,1193525.726
100149524,10021416,275517,Goldmattweg,26,6060 Sarnen,1407,OW,real,15.11.2024,2660995.341,1193523.314
100149525,10021416,275518,Goldmattweg,14,6060 Sarnen,1407,OW,real,15.11.2024,2660984.828,1193512.482
100149526,10021416,275519,Goldmattweg,12,6060 Sarnen,1407,OW,real,15.11.2024,2660979.594,1193509.706
100149527,10091611,275520,Goldmattstrasse,24,6060 Sarnen,1407,OW,real,15.11.2024,2660961.336,1193455.891
100149528,10021416,275521,Goldmattweg,3,6060 Sarnen,1407,OW,real,15.11.2024,2660945.615,1193587.118
100149533,10116826,275931,Pilatusstrasse,22,6060 Sarnen,1407,OW,real,15.11.2024,2661790.871,1194899.954
