ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
103464966,10010776,192012311,Rosen,1.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662448,1199971
103464967,10010776,192012312,Rosen,1.3,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662423,1199914
103464970,10010776,192012315,Rosen,1.6,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662404,1199903
103464971,10071259,192012316,Rosenmattli,5.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662112,1198318
103464972,10071259,192012317,Rosenmattli,6.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662090,1198222
103464979,10112712,192012324,Ruodetschwand,1.1,6055 Alpnach Dorf,1401,OW,real,True,03.12.2024,2659939,1198962
103464981,10112712,192012326,Ruodetschwand,1.5,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2659971,1199073
103464983,10112712,192012328,Ruodetschwand,2.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2660062,1198988
103464987,10112712,192012332,Ruodetschwand,2.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2659878,1199050
103464989,10010777,192012334,Rüteli,2.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662278,1197748
103464991,10010777,192012336,Rüteli,2.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662346,1197729
103465007,10116610,192012348,Rengg,8.3,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2665068,1202910
103465008,10071260,192012349,Rütiberg,3.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2661543,1197785
103465009,10071260,192012350,Rütiberg,3.2,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2661527,1197768
103465011,10071260,192012352,Rütiberg,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661768,1197969
103465012,10071260,192012353,Rütiberg,1.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661654,1197989
103465013,10071260,192012354,Rütiberg,1.3,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661784,1197973
103465014,10071260,192012355,Rütiberg,1.4,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2661820,1198002
103465015,10071260,192012356,Rütiberg,5.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661657,1198132
103465016,10071260,192012357,Rütiberg,5.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661609,1198250
103465017,10010779,192012358,Sagengasse,2.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662162,1198467
103465019,10010779,192012360,Sagengasse,10.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662008,1198506
103465020,10010779,192012361,Sagengasse,14.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661920,1198430
103465021,10010779,192012362,Sagengasse,14.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661953,1198419
103465022,10135292,192012363,Sagibach,3.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2661897,1198325
103465028,10087411,192012369,Schlieren,9.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663001,1197462
103465029,10087411,192012370,Schlieren,9.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663017,1197450
103465032,10010788,192012373,Wichelseestrasse,11.1,6055 Alpnach Dorf,1401,OW,real,True,30.11.2024,2662963,1197448
103465034,10087411,192012375,Schlieren,33.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663017,1197431
103465037,10087411,192012378,Schlieren,39.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662937,1197405
103465038,10087411,192012379,Schlieren,3.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663085,1197622
103465039,10087411,192012380,Schlieren,7.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663129,1197605
103465041,10087411,192012382,Schlieren,7.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663141,1197595
103465042,10135559,192012383,Schönenbüel,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662106,1198519
103465044,10135559,192012385,Schönenbüel,9.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662109,1198588
103465045,10135559,192012386,Schönenbüel,9.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662098,1198596
103465046,10071259,192012387,Rosenmattli,7.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662110,1198316
103465048,10010780,192012388,Schoriederstrasse,24.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662161,1198455
103465049,10010780,192012389,Schoriederstrasse,24.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662164,1198450
103465050,10010780,192012390,Schoriederstrasse,20.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662232,1198389
103465053,10087406,192012393,Guberstrasse,3.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662131,1198346
103465054,10087406,192012394,Guberstrasse,3.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662110,1198340
103465055,10010780,192012395,Schoriederstrasse,27a.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662228,1198351
103465056,10010780,192012396,Schoriederstrasse,3.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2663030,1198726
103465057,10010780,192012397,Schoriederstrasse,3.2,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2663052,1198736
103465058,10010780,192012398,Schoriederstrasse,7.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662960,1198694
103465059,10010780,192012399,Schoriederstrasse,7.3,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662991,1198731
103465060,10010780,192012400,Schoriederstrasse,7.4,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662994,1198712
103465062,10010780,192012402,Schoriederstrasse,2.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2663246,1198898
103465065,10010780,192012404,Schoriederstrasse,12.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662542,1198473
103465067,10010780,192012406,Schoriederstrasse,12.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662535,1198491
103465069,10010780,192012408,Schoriederstrasse,14.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662465,1198462
103465076,10010780,192012414,Schoriederstrasse,15.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662606,1198464
103465077,10010780,192012415,Schoriederstrasse,16.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662281,1198393
103465082,10116612,192012420,Schulhausstrasse,7.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2663322,1199207
103465086,10105897,192012424,Schürmatt,1.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662292,1200130
103465087,10105897,192012425,Schürmatt,1.2,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662310,1200143
103465089,10105897,192012427,Schürmatt,1.3,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662314,1200107
103465090,10105897,192012428,Schürmatt,1.4,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662641,1200379
103465093,10183974,192012431,Schwändli,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663143,1200192
103465094,10183974,192012432,Schwändli,3.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661148,1198872
103465097,10051088,192012435,Schwerzi,1.5,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661797,1197478
103465098,10010782,192012436,Seewli,3.1,6055 Alpnach Dorf,1401,OW,real,True,30.11.2024,2661218,1199401
103465099,10010782,192012437,Seewli,3.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661263,1199420
103465100,10010782,192012438,Seewli,3.3,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661269,1199418
103465101,10010782,192012439,Seewli,2.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661383,1199234
103465102,10010782,192012440,Seewli,2.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661402,1199246
103465103,10051089,192012441,Sessel,1.1,6055 Alpnach Dorf,1401,OW,real,True,19.11.2024,2662224,1198849
103465105,10051089,192012443,Sessel,1.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662266,1198858
103465106,10010783,192012444,Sonnmattstrasse,2a.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2663044,1199234
103465107,10192193,192012445,Sonnmattweg,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663021,1199175
103465108,10010784,192012446,Spittelgasse,9.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663518,1198966
103465110,10010784,192012448,Spittelgasse,6.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663539,1198989
103465111,10010784,192012449,Spittelgasse,7.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663511,1198941
103465112,10087413,192012450,Spitzachen,1.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663200,1200289
103465114,10087413,192012452,Spitzachen,,6055 Alpnach Dorf,1401,OW,real,True,23.07.2024,2663236,1200447
103465115,10114794,192012453,Staldeli,1.3,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663518,1198025
103465116,10114794,192012454,Staldeli,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663456,1198063
103465117,10114794,192012455,Staldeli,1.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663451,1198094
103465118,10183975,192012456,Steinweid,5.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661216,1198489
103465119,10183975,192012457,Steinweid,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661292,1198487
103465124,10183975,192012462,Steinweid,3.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661353,1198571
103465125,10183975,192012463,Steinweid,3.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661340,1198576
103465126,10183975,192012464,Steinweid,6.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661203,1198473
103465127,10183975,192012465,Steinweid,4.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661307,1198598
103465128,10175359,192012466,Stieg,1.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2663268,1198248
103465129,10175359,192012467,Stieg,1.2,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2663277,1198233
103465130,10175359,192012468,Stieg,1.3,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663261,1198275
103465131,10015564,192012469,Brünigstrasse,53.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663236,1198247
103465132,10071262,192012470,Stöcken,1.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2660941,1197570
103465134,10010786,192012472,Stöckenried,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661066,1197658
103465137,10087414,192012483,Unterdorfstrasse,11.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663676,1199354
103465138,10071263,192012484,Untere Bodenmatt,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661984,1199501
103465139,10087414,192012485,Unterdorfstrasse,11.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2663661,1199348
