ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
103238555,10212114,191974558,Unteralpstrasse,100,6490 Andermatt,1202,UR,real,23.07.2024,2693442,1161093
103239558,10087550,502239576,Gotthardstrasse,7.2,6493 Hospental,1210,UR,real,23.07.2024,2686681.281,1163777.417
103239560,10188508,502239632,Alte Furkastrasse,2.1,6493 Hospental,1210,UR,real,23.07.2024,2686574.785,1163881.134
103239561,10212113,502239584,Bahnhofstrasse,2.2,6493 Hospental,1210,UR,real,23.07.2024,2686660.183,1163892.491
103239562,10087550,502239438,Gotthardstrasse,7a,6493 Hospental,1210,UR,real,23.07.2024,2686666.108,1163767.283
103239563,10068133,502239628,Alte Gotthardstrasse,4.1,6493 Hospental,1210,UR,real,23.07.2024,2686460.528,1163531.441
103239564,10256333,502239572,Bielti,1.7,6493 Hospental,1210,UR,real,23.07.2024,2686805.802,1164183.204
103239565,10256355,502239544,Muss,1.8,6493 Hospental,1210,UR,real,23.07.2024,2686455.653,1164314.033
103239566,10256336,502239487,Rossmettlen,1.17,6493 Hospental,1210,UR,real,23.07.2024,2685363.378,1164755.177
103239567,10087550,502239575,Gotthardstrasse,8.1,6493 Hospental,1210,UR,real,23.07.2024,2686632.239,1163806.957
103239568,10256342,502239469,Säumli,1.5,6493 Hospental,1210,UR,real,23.07.2024,2685810.169,1163498.611
