ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
102953587,10238625,502088045,Sackbergstrasse,37.1,8750 Klöntal,1632,GL,planned,False,23.07.2024,2720535,1211282
102953588,10021225,502087954,Ennetbachstrasse,17b.15,8754 Netstal,1632,GL,planned,False,23.07.2024,2722716,1213376
102953589,10019449,502088433,Hintergasse,9.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724941,1210606
102953590,10016568,502087799,Langgüetli,8.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723212,1213887
102953591,10018088,502088147,Eichenstrasse,17.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723375,1211253
102953592,10143667,502088189,Sonnenau,3.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723143,1211987
102953594,10068714,502087930,Landstrasse,9.2,8754 Netstal,1632,GL,planned,False,23.07.2024,2722887,1213890
102953595,10018088,502088247,Eichenstrasse,17.2,8750 Glarus,1632,GL,planned,False,23.07.2024,2723375,1211247
102953596,10238598,502087928,Mattstrasse,5.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723057,1213451
102953597,10019450,502088357,Hoschet,14.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724280,1211427
102953598,10016568,502087832,Langgüetli,6.5,8754 Netstal,1632,GL,planned,False,23.07.2024,2723201,1213785
102953600,10019436,502088428,Auf der Runs,8.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724449,1211194
102953601,10019450,502088367,Hoschet,12.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724263,1211421
102953602,10068714,502087941,Landstrasse,51.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722700,1213056
102953603,10018088,502088250,Eichenstrasse,15.3,8750 Glarus,1632,GL,planned,False,23.07.2024,2723381,1211315
102953604,10109142,502088361,Bergstrasse,23.2,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724801,1210841
102953605,10121975,502088272,Kirchweg,68.2,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724367,1210647
102953606,10068714,502088009,Landstrasse,8.2,8754 Netstal,1632,GL,planned,False,23.07.2024,2722919,1213981
102953607,10238625,502088052,Sackbergstrasse,36.1,8750 Klöntal,1632,GL,planned,False,23.07.2024,2720481,1211653
102953608,10019437,502088337,Bleiche,1.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724852,1210034
102953609,10121975,502088273,Kirchweg,64.2,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724402,1210644
102953610,10016569,502087800,Leuzingenweg,44a.8,8754 Netstal,1632,GL,planned,False,23.07.2024,2723125,1213153
102953611,10109149,502088193,Felix-und-Regula-Weg,3.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723815,1211640
102953612,10070154,502088318,Brenni,2.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724772,1210223
102953613,10121975,502088274,Kirchweg,54.3,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724423,1210631
102953614,10238572,502088111,Landstrasse,59.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723230,1211955
102953615,10074629,502088157,Freulergüetli,23.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723712,1211704
102953616,10189071,502088288,Bühli,24.2,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724893,1210156
102953617,10121975,502088275,Kirchweg,52.3,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724450,1210599
102953618,10016569,502087839,Leuzingenweg,9.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723117,1213447
102953619,10238625,502088075,Sackbergstrasse,44.3,8750 Klöntal,1632,GL,planned,False,23.07.2024,2719747,1210530
102953620,10189071,502088301,Bühli,1.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724903,1210301
102953621,10121975,502088276,Kirchweg,52.4,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724458,1210595
102953622,10238572,502088142,Landstrasse,39.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723337,1211569
102953624,10189071,502088373,Bühli,22.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724863,1210175
102953625,10121975,502088360,Kirchweg,28.2,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724488,1210583
102953626,10016569,502087902,Leuzingenweg,5.3,8754 Netstal,1632,GL,planned,False,23.07.2024,2723133,1213463
102953627,10238625,502088082,Sackbergstrasse,44.4,8750 Klöntal,1632,GL,planned,False,23.07.2024,2719781,1210532
102953628,10189071,502088396,Bühli,28.2,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724961,1210214
102953629,10121975,502088363,Kirchweg,15.2,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724377,1210564
102953631,10018091,502088121,Ägidius-Tschudi-Strasse,1.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723614,1211074
102953632,10019441,502088305,Dorfstrasse,23.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724884,1210550
102953633,10016571,502087825,Molliserstrasse,15a.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722888,1213850
102953634,10016569,502087909,Leuzingenweg,60.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723114,1212998
102953635,10187104,502088116,Glärnischstrasse,11.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723706,1210755
