ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
103482873,10186234,504176618,Haltenstrasse,3,4566 Kriegstetten,2525,SO,real,15.11.2024,2612162.993,1224819.729
103482875,10181464,504176672,Kürzematthof,266.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2611808.884,1224258.886
103482876,10066106,504176656,Schulhausstrasse,14.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2612195.322,1225005.551
103482877,10022431,504176615,Hauptstrasse,10a,4566 Kriegstetten,2525,SO,real,15.11.2024,2611971.701,1225497.113
103482878,10186234,504176617,Haltenstrasse,8a,4566 Kriegstetten,2525,SO,real,15.11.2024,2612155.53,1224768.932
103482879,10089822,504176586,Kürzemattstrasse,11b,4566 Kriegstetten,2525,SO,real,15.11.2024,2612000.32,1224368.673
103482880,10089820,504176707,Büntackerstrasse,1.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2611990.853,1224771.542
103482881,10089820,504176644,Büntackerstrasse,11a,4566 Kriegstetten,2525,SO,real,15.11.2024,2611974.729,1224729.51
103482882,10089822,504176671,Kürzemattstrasse,2.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2612086.335,1224414.736
103482883,10022431,504176692,Hauptstrasse,1.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2611941.372,1225606.933
103482884,10022431,504176614,Hauptstrasse,120a,4566 Kriegstetten,2525,SO,real,15.11.2024,2611956.379,1224202.718
103482885,10089822,504176585,Kürzemattstrasse,20a,4566 Kriegstetten,2525,SO,real,15.11.2024,2611930.506,1224459.918
103482886,10022428,504176708,Bachstrasse,7.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2612231.539,1225599.466
103482887,10022431,504176613,Hauptstrasse,124a,4566 Kriegstetten,2525,SO,real,15.11.2024,2611948.599,1224173.111
103482888,10022432,504176584,Lindenweg,1a,4566 Kriegstetten,2525,SO,real,15.11.2024,2611948.429,1224524.564
103482889,10066106,504176553,Schulhausstrasse,15a,4566 Kriegstetten,2525,SO,real,15.11.2024,2612206.592,1225051.849
103482890,10022431,504176690,Hauptstrasse,126.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2611982.573,1224171.661
103482891,10022432,504176583,Lindenweg,6a,4566 Kriegstetten,2525,SO,real,15.11.2024,2611959.392,1224495.862
103482892,10066106,504176552,Schulhausstrasse,16,4566 Kriegstetten,2525,SO,real,15.11.2024,2612247.226,1225029.838
103482893,10022431,504176691,Hauptstrasse,118.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2611960.866,1224201.906
103482894,10022431,504176612,Hauptstrasse,12a,4566 Kriegstetten,2525,SO,real,15.11.2024,2611959.715,1225490.553
103482895,10089820,504176642,Büntackerstrasse,2a,4566 Kriegstetten,2525,SO,real,15.11.2024,2611847.163,1224828.123
103482896,10089820,504176643,Büntackerstrasse,21a,4566 Kriegstetten,2525,SO,real,15.11.2024,2611957.639,1224695.549
103482897,10066106,504176551,Schulhausstrasse,21a,4566 Kriegstetten,2525,SO,real,15.11.2024,2612247.606,1225069.16
103482898,10089820,504176705,Büntackerstrasse,30.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2611928.125,1224807.198
103482899,10022431,504176611,Hauptstrasse,16a,4566 Kriegstetten,2525,SO,real,15.11.2024,2611978.173,1225452.915
103482900,10089820,504176706,Büntackerstrasse,28.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2611931.096,1224806.822
103482901,10066106,504176550,Schulhausstrasse,21b,4566 Kriegstetten,2525,SO,real,15.11.2024,2612264.747,1225076.835
103482902,10089820,504176704,Büntackerstrasse,34.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2611892.522,1224788.016
