ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100240293,10017881,474288,Schulstrasse,10,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688885,1281683
100240294,10017877,474290,Rheinstrasse,39,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688856,1281646
100240295,10017877,474291,Rheinstrasse,37,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688855,1281645
100240296,10017877,474297,Rheinstrasse,42,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688899,1281649
100240297,10017877,474298,Rheinstrasse,46,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688923,1281621
100240298,10017877,474299,Rheinstrasse,48,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688915,1281664
100240299,10017877,474303,Rheinstrasse,54,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688923,1281670
100240301,10017877,474306,Rheinstrasse,58,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688936,1281683
100240303,10186343,474308,Rheingoldstrasse,24,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688827,1281790
100240304,10186343,474311,Rheingoldstrasse,30,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688849,1281806
100240305,10091256,474314,Pestalozzistrasse,24,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688896,1281875
100240306,10091256,474315,Pestalozzistrasse,26,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688913,1281863
100240307,10091256,474316,Pestalozzistrasse,28,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688938,1281853
100240308,10091256,474317,Pestalozzistrasse,32,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688963,1281846
100240309,10017862,474319,Florastrasse,4,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688956,1281817
100240310,10091262,474320,Wiesengrundstrasse,11,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688943,1281802
100240311,10091262,474321,Wiesengrundstrasse,7,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688929,1281816
100240312,10091262,474322,Wiesengrundstrasse,5,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688899,1281824
100240313,10091262,474323,Wiesengrundstrasse,2,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688864,1281827
100240314,10091262,474324,Wiesengrundstrasse,4,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688874,1281821
100240315,10046611,474326,Wüscherstrasse,29,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688876,1281772
100240316,10046611,474327,Wüscherstrasse,27,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688862,1281759
100240317,10017881,474328,Schulstrasse,5,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688855,1281751
100240318,10017881,474329,Schulstrasse,7,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688869,1281738
100240319,10017881,474330,Schulstrasse,9,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688880,1281728
100240320,10017881,474331,Schulstrasse,11,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688890,1281727
100240321,10017877,474332,Rheinstrasse,55,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688912,1281715
100240322,10017877,474333,Rheinstrasse,59,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688938,1281724
100240323,10017877,474335,Rheinstrasse,63,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688960,1281746
100240324,10017877,474336,Rheinstrasse,67,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688972,1281758
100240325,10091262,474337,Wiesengrundstrasse,12,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688949,1281775
100240326,10091262,474338,Wiesengrundstrasse,10,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688933,1281785
100240327,10091262,474339,Wiesengrundstrasse,8,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688919,1281794
100240328,10186930,474343,Victor-von-Bruns-Strasse,6,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2689015,1281729
100240329,10186930,474345,Victor-von-Bruns-Strasse,3,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2689037,1281739
100240330,10186930,474346,Victor-von-Bruns-Strasse,2,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688999,1281738
100240331,10017877,474347,Rheinstrasse,84,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2689042,1281827
100240332,10017877,474349,Rheinstrasse,79,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688998,1281804
100240333,10017877,474353,Rheinstrasse,72,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2689002,1281763
100240334,10017877,474354,Rheinstrasse,66,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688982,1281738
100240335,10017877,474355,Rheinstrasse,62,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688976,1281716
100240337,10017877,474356,Rheinstrasse,60,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688945,1281702
100240338,10091256,474358,Pestalozzistrasse,36,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688989,1281813
100240339,10118142,474360,Heimstrasse,8,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688980,1281663
100240340,10118142,474363,Heimstrasse,4,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688979,1281684
100240341,10118142,474364,Heimstrasse,3,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688991,1281697
