ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
101865147,10179198,245060070,In den Zweigen,15,4246 Wahlen b. Laufen,2792,BL,real,15.11.2024,2606025.066,1249880.94
101865148,10179198,245060071,In den Zweigen,17,4246 Wahlen b. Laufen,2792,BL,real,15.11.2024,2606017.434,1249876.222
101865149,10086061,245060073,Brunnrainstrasse,33c,4132 Muttenz,2770,BL,real,15.11.2024,2616044.151,1263543.772
101865150,10086061,245060074,Brunnrainstrasse,33b,4132 Muttenz,2770,BL,real,15.11.2024,2616031.425,1263523.054
101865151,10063262,245060076,Im Klosteracker,15c,4102 Binningen,2765,BL,real,15.11.2024,2609437.195,1264442.631
101865152,10051679,245060093,Steimertenmattweg,3a,4419 Lupsingen,2830,BL,real,15.11.2024,2619083.684,1254955.792
101865153,10175928,245060095,Bünten,21,4424 Arboldswil,2881,BL,real,15.11.2024,2621196.803,1251334.361
101865154,10024279,245060096,Schmiedengasse,19a,4104 Oberwil BL,2771,BL,real,15.11.2024,2608740.694,1262743.228
101865155,10080804,245060100,Schönenbachstrasse,21a,4153 Reinach BL,2773,BL,real,15.11.2024,2611673.093,1261057.076
101865156,10110498,245060104,Kammermattweg,11b,4107 Ettingen,2768,BL,real,15.11.2024,2608120.124,1259387.872
101865157,10027582,245060107,Madlenweg,42a,4402 Frenkendorf,2824,BL,real,15.11.2024,2619856.425,1261373.344
101865158,10177191,245060113,Hinterzweienstrasse,28a,4132 Muttenz,2770,BL,real,15.11.2024,2615272.444,1263927.395
101865160,10154731,245060123,Neuhof,30a,4460 Gelterkinden,2846,BL,real,15.11.2024,2631033.932,1256484.031
101865161,10154731,245060124,Neuhof,30b,4460 Gelterkinden,2846,BL,real,15.11.2024,2631061.432,1256456.461
101865162,10117529,245060132,Tecknauerstrasse,71a,4460 Gelterkinden,2846,BL,real,15.11.2024,2632041.804,1256780.538
101865163,10114694,245060135,Unterer Eggrainweg,7a,4466 Ormalingen,2856,BL,real,15.11.2024,2633139.098,1257965.9
101865164,10159087,245060139,Ramsenhübel,18d,4457 Diegten,2884,BL,real,15.11.2024,2627344.381,1251273.854
101865165,10120074,245060141,Hofmattweg,69,4144 Arlesheim,2763,BL,real,15.11.2024,2613508.364,1261760.742
101865166,10086083,245060142,Sevogelstrasse,34a,4132 Muttenz,2770,BL,real,15.11.2024,2615459.182,1264059.389
101865167,10023462,245060163,Baselstrasse,17,4144 Arlesheim,2763,BL,real,15.11.2024,2613653.133,1260715.542
101865168,10023462,245060164,Baselstrasse,17a,4144 Arlesheim,2763,BL,real,15.11.2024,2613656.731,1260726.83
101865169,10103826,245060165,Hinterm Kestel,2g,4253 Liesberg,2788,BL,real,15.11.2024,2599662.7,1249548.887
101865170,10027709,245060173,St. Jakobstrasse,70,4133 Pratteln,2831,BL,real,15.11.2024,2618320.228,1263336.531
101865172,10154619,245060178,Reisen,17,4448 Läufelfingen,2852,BL,real,15.11.2024,2632657.633,1248231.425
101865173,10017165,245060185,Gartenstrasse,79,4132 Muttenz,2770,BL,real,15.11.2024,2614983.81,1264602.874
101865174,10072517,245060187,Hauptstrasse,66b,4457 Diegten,2884,BL,real,15.11.2024,2628137.164,1251495.743
101865175,10072517,245060188,Hauptstrasse,66c,4457 Diegten,2884,BL,real,15.11.2024,2628144.56,1251496.081
101865176,10140623,245060189,Grossackerweg,1,4433 Ramlinsburg,2832,BL,real,15.11.2024,2624737.456,1255230.6
101865177,10027449,245060192,Ringgackerstrasse,8,4447 Känerkinden,2850,BL,real,15.11.2024,2629813.109,1251362.321
101865178,10162408,245060211,Weissbrunnen,9c,4415 Lausen,2828,BL,real,15.11.2024,2624926.057,1257094.23
101865179,10179197,245060217,Sinsenstrasse,11a,4244 Röschenz,2791,BL,real,15.11.2024,2603055.634,1252372.142
101865180,10108784,245060229,Reuslistrasse,47b,4450 Sissach,2861,BL,real,15.11.2024,2628235.057,1256691.087
101865181,10016389,245060270,Stallenstrasse,4a,4103 Bottmingen,2767,BL,real,15.11.2024,2609535.548,1263677.896
101865182,10177191,245060271,Hinterzweienstrasse,89a,4132 Muttenz,2770,BL,real,15.11.2024,2614888.076,1264277.188
101865183,10022154,245060280,In der Rösi,4,4207 Bretzwil,2883,BL,real,15.11.2024,2615668.182,1249512.483
101865184,10181474,245060288,Hof Sonnenberg,33h,4447 Känerkinden,2850,BL,real,15.11.2024,2629656.677,1252048.608
101865185,10080824,245060351,Kleinfeldweg,16a,4106 Therwil,2775,BL,real,15.11.2024,2609392.17,1261141.202
101865186,10116691,245060430,Im Wasen,6a,4104 Oberwil BL,2771,BL,real,15.11.2024,2609424.582,1262898.112
101865187,10154847,245060487,Schweizerhalle,2077,4133 Pratteln,2770,BL,real,15.11.2024,2617570.566,1264592.689
101865188,10063266,245060522,Ob dem Hügliacker,22a,4102 Binningen,2765,BL,real,15.11.2024,2609265.541,1264917.14
101865189,10080823,245060534,Kaltbrunnenweg,3a,4106 Therwil,2775,BL,real,15.11.2024,2609373.386,1260551.273
101865190,10080823,245060535,Kaltbrunnenweg,5a,4106 Therwil,2775,BL,real,15.11.2024,2609382.007,1260550.864
101865191,10023467,245060537,Dornachweg,2,4144 Arlesheim,2763,BL,real,15.11.2024,2613578.396,1260232.163
101865192,10027456,245060567,Bogenweg,24a,4448 Läufelfingen,2852,BL,real,15.11.2024,2631687.025,1249489.779
101865193,10027102,245060611,Rüttiweg,7,4246 Wahlen b. Laufen,2792,BL,real,15.11.2024,2605278.332,1249811.719
101865437,10080840,245060614,Käpelimattweg,37,4225 Brislach,2782,BL,real,15.11.2024,2607862.284,1251629.29
101865438,10073083,245058455,Breitiweg,15a,4460 Gelterkinden,2846,BL,real,15.11.2024,2631801.078,1257337.596
101865439,10103837,245058459,Spitzackerstrasse,4b,4410 Liestal,2829,BL,real,15.11.2024,2622577.151,1258786.028
101865440,10027645,245059555,Eichenweg,6,4410 Liestal,2829,BL,real,15.11.2024,2621827.624,1260053.383
101865441,10070089,245059756,Hintermattstrasse,26,4417 Ziefen,2834,BL,real,15.11.2024,2619834.516,1253391.663
101865442,10022166,245059788,Juchweg,41b,4457 Diegten,2884,BL,real,15.11.2024,2628413.671,1251234.974
101865443,10024271,245059863,Mühlegasse,5,4104 Oberwil BL,2771,BL,real,15.11.2024,2608774.627,1262463.237
101865444,10068291,245059865,Höhenweg,29,4147 Aesch BL,2761,BL,real,15.11.2024,2611930.515,1256833.541
101865445,10062504,245059907,Bärenfelserstrasse,15b,4132 Muttenz,2770,BL,real,15.11.2024,2615459.21,1264007.467
101865446,10062504,245059908,Bärenfelserstrasse,15a,4132 Muttenz,2770,BL,real,15.11.2024,2615475.429,1263996.015
101865447,10062504,245059909,Bärenfelserstrasse,17,4132 Muttenz,2770,BL,real,15.11.2024,2615474.821,1264023.095
101865448,10118334,245059921,Ebnetweg,14,4460 Gelterkinden,2846,BL,real,15.11.2024,2630795.187,1257612.555
101865449,10116254,245059949,Tannenweg,1,4410 Liestal,2829,BL,real,15.11.2024,2621485.775,1260341.91
101865450,10023447,245059960,Schönenbuchstrasse,79a,4123 Allschwil,2762,BL,real,15.11.2024,2606714.817,1266573.995
101865451,10023447,245059961,Schönenbuchstrasse,79b,4123 Allschwil,2762,BL,real,15.11.2024,2606707.602,1266570.289
101865452,10023447,245059962,Schönenbuchstrasse,79c,4123 Allschwil,2762,BL,real,15.11.2024,2606695.268,1266563.958
101865453,10023447,245059963,Schönenbuchstrasse,79d,4123 Allschwil,2762,BL,real,15.11.2024,2606688.451,1266560.451
101865454,10026287,245059965,Ochsengartenweg,17,4123 Allschwil,2762,BL,real,15.11.2024,2607650.153,1266570.697
101865455,10151304,245059966,Talacherstrasse,48,4410 Liestal,2829,BL,real,15.11.2024,2621579.979,1258914.803
101865456,10024077,245059967,Schützenweg,11,4242 Laufen,2787,BL,real,15.11.2024,2604440.739,1251883.744
101865457,10027402,245059968,Delsbergstrasse,30,4203 Grellingen,2786,BL,real,15.11.2024,2610690.984,1254432.67
101865458,10180328,245059971,Rebgasse,32,4460 Gelterkinden,2846,BL,real,15.11.2024,2630582.245,1257454.291
101865459,10156646,245059977,Gries,160,4451 Wintersingen,2866,BL,real,15.11.2024,2628955.608,1259909.622
101865460,10106925,245059978,Hauptstrasse,53a,4448 Läufelfingen,2852,BL,real,15.11.2024,2631930.085,1249136.772
101865461,10027760,245059979,Ebnet,23,4446 Buckten,2843,BL,real,15.11.2024,2630821.354,1250894.355
101865462,10087203,245059982,Hubackerweg,3a,4153 Reinach BL,2773,BL,real,15.11.2024,2611386.611,1260875.354
101865463,10068296,245059983,Neuhofweg,53a,4147 Aesch BL,2761,BL,real,15.11.2024,2611757.746,1258634.883
101865464,10103034,245060001,Langgartenstrasse,36d,4105 Biel-Benken BL,2764,BL,real,15.11.2024,2606457.507,1262235.115
101865465,10179214,245060003,Brühlstrasse,47,4415 Lausen,2828,BL,real,15.11.2024,2624100.697,1258109.084
101865466,10128941,245060007,Hinterkirchweg,8,4106 Therwil,2775,BL,real,15.11.2024,2608766.686,1260879.003
101865467,10124082,245060014,Laufenstrasse,61d,4246 Wahlen b. Laufen,2792,BL,real,15.11.2024,2605625.817,1250458.329
101865468,10108723,245060015,Stockackerstrasse,56,4153 Reinach BL,2773,BL,real,15.11.2024,2612166.713,1262492.188
101865469,10080807,245060016,Therwilerstrasse,34,4153 Reinach BL,2773,BL,real,15.11.2024,2610836.641,1260383.76
101865470,10147871,245060024,Fichtenweg,2,4434 Hölstein,2886,BL,real,15.11.2024,2624943.644,1252031.417
101865471,10024346,245060025,Austrasse,28,4106 Therwil,2775,BL,real,15.11.2024,2608618.633,1261243.927
101865472,10024368,245060026,Oberwilerstrasse,35,4106 Therwil,2775,BL,real,15.11.2024,2608665.148,1261237.041
101865473,10072817,245060033,Sommerauweg,21a,4442 Diepflingen,2845,BL,real,15.11.2024,2630281.407,1255175.921
101865474,10118127,245060044,Bächlerweg,12,4448 Läufelfingen,2852,BL,real,15.11.2024,2631150.573,1249288.246
101865475,10184775,245060045,Hauptstrasse,162,4444 Rümlingen,2859,BL,real,15.11.2024,2630836.762,1252453.802
101865476,10073085,245060046,Ischlagweg,28,4460 Gelterkinden,2846,BL,real,15.11.2024,2630612.245,1256925.236
101865477,10156026,245060057,Ribistrasse,12a,4460 Gelterkinden,2846,BL,real,15.11.2024,2632111.417,1257546.393
101865478,10027684,245060061,Vogelsangweg,1a,4410 Liestal,2829,BL,real,15.11.2024,2622796.934,1259614.04
101865479,10156061,245060062,Wallbrunn,197,4495 Zeglingen,2868,BL,real,15.11.2024,2635219.308,1251181.348
101865485,10022953,245058182,Gartenstrasse,9a,4133 Pratteln,2831,BL,real,15.11.2024,2619607.07,1263477.175
