ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100194523,10016859,190141,Rischlistrasse,44,6174 Sörenberg,1004,LU,real,15.11.2024,2643938.097,1186813.495
100194524,10016859,190142,Rischlistrasse,62,6174 Sörenberg,1004,LU,real,15.11.2024,2643944.577,1186817.88
100194525,10016859,190143,Rischlistrasse,58,6174 Sörenberg,1004,LU,real,15.11.2024,2643942.531,1186819.634
100194526,10016859,190144,Rischlistrasse,60,6174 Sörenberg,1004,LU,real,02.10.2025,2643946.708,1186828.523
100194527,10016859,190145,Rischlistrasse,64,6174 Sörenberg,1004,LU,real,15.11.2024,2643948.792,1186827.917
100194528,10016859,190146,Rischlistrasse,80,6174 Sörenberg,1004,LU,real,15.11.2024,2643955.053,1186831.255
100194529,10016859,190147,Rischlistrasse,76,6174 Sörenberg,1004,LU,real,15.11.2024,2643952.227,1186833.204
100194530,10016859,190148,Rischlistrasse,78,6174 Sörenberg,1004,LU,real,02.10.2025,2643954.249,1186845.357
100194531,10016859,190149,Rischlistrasse,82,6174 Sörenberg,1004,LU,real,15.11.2024,2643958.219,1186840.562
100194532,10016859,190151,Rischlistrasse,72,6174 Sörenberg,1004,LU,real,15.11.2024,2643937.462,1186844.557
100194533,10016859,190152,Rischlistrasse,56,6174 Sörenberg,1004,LU,real,15.11.2024,2643929.252,1186829.428
100194534,10016859,190154,Rischlistrasse,48,6174 Sörenberg,1004,LU,real,15.11.2024,2643920.384,1186838.125
100194535,10016859,190155,Rischlistrasse,70,6174 Sörenberg,1004,LU,real,15.11.2024,2643922.089,1186851.915
100194536,10016859,190156,Rischlistrasse,50,6174 Sörenberg,1004,LU,real,15.11.2024,2643924.818,1186848.041
100194537,10016859,190157,Rischlistrasse,54,6174 Sörenberg,1004,LU,real,15.11.2024,2643928.18,1186845.97
100194538,10016859,190158,Rischlistrasse,68,6174 Sörenberg,1004,LU,real,15.11.2024,2643917.192,1186858.541
100194540,10010995,190161,Südelweg,13,6174 Sörenberg,1004,LU,real,15.11.2024,2643734.978,1187225.828
100194541,10064982,190162,Hinter-Schöniseistrasse,2,6174 Sörenberg,1004,LU,real,25.10.2025,2645419.731,1185718.713
100194542,10064982,190163,Hinter-Schöniseistrasse,8,6174 Sörenberg,1004,LU,real,25.10.2025,2645481.423,1185643.54
