ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100240802,10113229,490400,Saumhalde,7,9100 Herisau,3001,AR,real,15.11.2024,2740864.939,1250037.023
100240803,10031265,490403,Saum,2208,9100 Herisau,3001,AR,real,15.11.2024,2741039.485,1250010.937
100240804,10031265,490404,Saum,10,9100 Herisau,3001,AR,real,15.11.2024,2741134.076,1250220.695
100240805,10031265,490406,Saum,12,9100 Herisau,3001,AR,real,15.11.2024,2741152.725,1250216.697
100240806,10031265,490407,Saum,13,9100 Herisau,3001,AR,real,15.11.2024,2741116.673,1250267.651
100240807,10031265,490408,Saum,14,9100 Herisau,3001,AR,real,15.11.2024,2741160.896,1250215.467
100240808,10031265,490409,Saum,15,9100 Herisau,3001,AR,real,15.11.2024,2741120.684,1250283.002
100240809,10031265,490412,Saum,18,9100 Herisau,3001,AR,real,29.04.2025,2741183.051,1250212.192
100240810,10031265,490413,Saum,19,9100 Herisau,3001,AR,real,15.11.2024,2741170.456,1250278.489
100240811,10031265,490416,Saum,22,9100 Herisau,3001,AR,real,15.11.2024,2741193.886,1250210.561
100240812,10031265,490417,Saum,23,9100 Herisau,3001,AR,real,15.11.2024,2741204.197,1250276.555
100240813,10031265,490419,Saum,25,9100 Herisau,3001,AR,real,15.11.2024,2741214.317,1250275.908
100240814,10031265,490421,Saum,28,9100 Herisau,3001,AR,real,15.11.2024,2741233.344,1250204.673
100240815,10031265,490422,Saum,30,9100 Herisau,3001,AR,real,15.11.2024,2741240.933,1250203.527
100240816,10031265,490423,Saum,32,9100 Herisau,3001,AR,real,15.11.2024,2741248.912,1250202.321
100240817,10031265,490424,Saum,34,9100 Herisau,3001,AR,real,15.11.2024,2741256.887,1250201.116
100240818,10031265,490426,Saum,49,9100 Herisau,3001,AR,real,15.11.2024,2741228.226,1250239.124
100240819,10103238,492358,Städeliweg,2,9100 Herisau,3001,AR,real,15.11.2024,2738271.584,1250742.415
100240820,10103238,492359,Städeliweg,3,9100 Herisau,3001,AR,real,15.11.2024,2738282.488,1250751.439
100240821,10091420,492360,Gossauerstrasse,88,9100 Herisau,3001,AR,real,15.11.2024,2738385.705,1250671.687
100240822,10103238,492361,Städeliweg,8,9100 Herisau,3001,AR,real,15.11.2024,2738304.345,1250725.665
100240823,10091420,492364,Gossauerstrasse,102,9100 Herisau,3001,AR,real,15.11.2024,2738217.738,1250764.024
100240824,10091420,492365,Gossauerstrasse,102b,9100 Herisau,3001,AR,real,15.11.2024,2738252.118,1250781.807
100240825,10091420,492366,Gossauerstrasse,102a,9100 Herisau,3001,AR,real,15.11.2024,2738229.321,1250781.037
100240826,10103238,492367,Städeliweg,6,9100 Herisau,3001,AR,real,15.11.2024,2738296.581,1250730.298
100240827,10091420,492369,Gossauerstrasse,90,9100 Herisau,3001,AR,real,15.11.2024,2738373.705,1250681.687
100240828,10073145,492371,Sonnenböhlstrasse,4,9100 Herisau,3001,AR,real,15.11.2024,2738116.129,1250823.373
100240829,10073145,492372,Sonnenböhlstrasse,7,9100 Herisau,3001,AR,real,15.11.2024,2738150.222,1250834.873
100240831,10073145,492373,Sonnenböhlstrasse,6,9100 Herisau,3001,AR,real,15.11.2024,2738133.233,1250812.517
100240832,10073145,492375,Sonnenböhlstrasse,9,9100 Herisau,3001,AR,real,15.11.2024,2738169.053,1250843.24
100240833,10073145,492376,Sonnenböhlstrasse,18,9100 Herisau,3001,AR,real,15.11.2024,2738287.706,1250845.69
100240835,10091420,492379,Gossauerstrasse,124,9100 Herisau,3001,AR,real,15.11.2024,2737991.543,1250942.026
100240836,10091420,492380,Gossauerstrasse,114,9100 Herisau,3001,AR,real,15.11.2024,2738089.598,1250832.772
100240837,10073145,492381,Sonnenböhlstrasse,12a,9100 Herisau,3001,AR,real,15.11.2024,2738205.623,1250857.021
100240838,10073145,492382,Sonnenböhlstrasse,17,9100 Herisau,3001,AR,real,15.11.2024,2738263.09,1250842.859
100240839,10091420,492384,Gossauerstrasse,120,9100 Herisau,3001,AR,real,15.11.2024,2738039.247,1250873.483
100240840,10091420,492385,Gossauerstrasse,118,9100 Herisau,3001,AR,real,15.11.2024,2738041.892,1250869.977
100240841,10031270,492388,Schochenberg,2826,9100 Herisau,3001,AR,real,15.11.2024,2738018.66,1251219.441
