ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100241700,10026578,461258,Im Hirshalm,44,4125 Riehen,2703,BS,real,True,15.11.2024,2614449,1268933
100241701,10026578,461259,Im Hirshalm,46,4125 Riehen,2703,BS,real,True,15.11.2024,2614457,1268923
100241702,10026578,461260,Im Hirshalm,48,4125 Riehen,2703,BS,real,True,15.11.2024,2614478,1268897
100241703,10026578,461261,Im Hirshalm,50,4125 Riehen,2703,BS,real,True,15.11.2024,2614490,1268882
100241704,10026578,461262,Im Hirshalm,52,4125 Riehen,2703,BS,real,True,15.11.2024,2614510,1268851
100241705,10026578,461263,Im Hirshalm,54,4125 Riehen,2703,BS,real,True,15.11.2024,2614522,1268835
100241706,10026578,461264,Im Hirshalm,58,4125 Riehen,2703,BS,real,True,15.11.2024,2614538,1268815
100241707,10026578,461265,Im Hirshalm,60,4125 Riehen,2703,BS,real,True,15.11.2024,2614550,1268799
100241708,10120312,461266,Gotenstrasse,7,4125 Riehen,2703,BS,real,True,15.11.2024,2614381,1268818
100241709,10120312,461267,Gotenstrasse,9,4125 Riehen,2703,BS,real,True,15.11.2024,2614389,1268809
100241710,10120312,461268,Gotenstrasse,11,4125 Riehen,2703,BS,real,True,15.11.2024,2614399,1268799
100241711,10120312,461269,Gotenstrasse,15,4125 Riehen,2703,BS,real,True,15.11.2024,2614418,1268779
100241712,10120312,461270,Gotenstrasse,17,4125 Riehen,2703,BS,real,True,15.11.2024,2614426,1268770
100241713,10120312,461271,Gotenstrasse,21,4125 Riehen,2703,BS,real,True,15.11.2024,2614445,1268750
100241714,10120312,461273,Gotenstrasse,25,4125 Riehen,2703,BS,real,True,15.11.2024,2614464,1268731
100241715,10120312,461274,Gotenstrasse,6,4125 Riehen,2703,BS,real,True,15.11.2024,2614363,1268842
100241716,10120312,461275,Gotenstrasse,10,4125 Riehen,2703,BS,real,True,15.11.2024,2614355,1268804
100241717,10120312,461276,Gotenstrasse,12,4125 Riehen,2703,BS,real,True,15.11.2024,2614344,1268793
100241718,10120312,461277,Gotenstrasse,14,4125 Riehen,2703,BS,real,True,15.11.2024,2614333,1268783
100241719,10120312,461278,Gotenstrasse,20,4125 Riehen,2703,BS,real,True,15.11.2024,2614378,1268773
100241720,10120312,461279,Gotenstrasse,22,4125 Riehen,2703,BS,real,True,15.11.2024,2614363,1268759
100241721,10120312,461280,Gotenstrasse,28,4125 Riehen,2703,BS,real,True,15.11.2024,2614406,1268744
100241722,10120312,461281,Gotenstrasse,30,4125 Riehen,2703,BS,real,True,15.11.2024,2614391,1268730
100241723,10120312,461282,Gotenstrasse,34,4125 Riehen,2703,BS,real,True,15.11.2024,2614434,1268718
