ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
101374935,10055735,2081238,Sternengasse,2,4051 Basel,2701,BS,real,15.11.2024,2611633.197,1266860.268
101374936,10088587,2081880,Schneidergasse,1,4051 Basel,2701,BS,real,15.11.2024,2611155.37,1267541.629
101374937,10190076,2081883,Glockengasse,7,4051 Basel,2701,BS,real,15.11.2024,2611191.083,1267464.748
101374938,10063838,2083340,Sperrstrasse,44,4057 Basel,2701,BS,real,15.11.2024,2611738.195,1268277.583
101374939,10122638,2083353,Rosentalstrasse,70,4058 Basel,2701,BS,real,15.11.2024,2612656.714,1268404.543
101374940,10025637,2084664,Falknerstrasse,4,4001 Basel,2701,BS,real,15.11.2024,2611305.534,1267306.36
101374941,10055450,2084664,Gerbergasse,25,4001 Basel,2701,BS,real,15.11.2024,2611292.026,1267313.941
101374942,10045935,2086284,Rauracherstrasse,3,4125 Riehen,2703,BS,real,15.11.2024,2614411.978,1269133.794
101374943,10026271,2086324,Erlensträsschen,3,4125 Riehen,2703,BS,real,15.11.2024,2615866.223,1270491.904
101374944,10131358,2756954,Wien-Strasse,12,4053 Basel,2701,BS,real,15.11.2024,2612768.207,1264826.494
101374945,10087596,2757078,Burgfelderstrasse,190,4055 Basel,2701,BS,real,15.11.2024,2609464.811,1268460.426
101375300,10063545,243019322,Messeplatz,14,4058 Basel,2701,BS,real,15.11.2024,2612273.397,1268136.395
101376331,10087573,243052291,St. Alban-Rheinweg,144,4052 Basel,2701,BS,real,15.11.2024,2612671.866,1267184.29
101376333,10108253,243052277,St. Jakobs-Strasse,395,4052 Basel,2701,BS,real,15.11.2024,2613584.564,1265612.872
101376552,10025347,2080075,Arnold Böcklin-Strasse,50,4051 Basel,2701,BS,real,15.11.2024,2610349.433,1266772.785
101376553,10120974,2080851,Theaterstrasse,2,4051 Basel,2701,BS,real,15.11.2024,2611379.307,1267025.321
101376555,10025622,2081217,Aeschenvorstadt,54,4051 Basel,2701,BS,real,15.11.2024,2611686.331,1266809.26
101376583,10104853,243007524,In den Klosterreben,26,4052 Basel,2701,BS,real,15.11.2024,2612676.642,1267124.135
101378163,10089615,243026893,Schützenmattstrasse,37,4051 Basel,2701,BS,real,15.11.2024,2610692.996,1267213.3
101381100,10181511,452056,Oltingerstrasse,56,4055 Basel,2701,BS,real,15.11.2024,2609143.544,1268303.19
101381101,10179472,452209,Ziegelstrasse,15,4055 Basel,2701,BS,real,15.11.2024,2609380.811,1268354.668
101381102,10087603,452713,Strassburgerallee,27,4055 Basel,2701,BS,real,15.11.2024,2610015.438,1268112.469
101381103,10175160,452725,St. Johanns-Ring,48,4056 Basel,2701,BS,real,15.11.2024,2610438.243,1268182.393
101381104,10110168,457091,Klybeckstrasse,111,4057 Basel,2701,BS,real,15.11.2024,2611404.204,1268785.297
101382959,10063851,2080329,Zwingerstrasse,10a,4053 Basel,2701,BS,real,15.11.2024,2611648.523,1265981.383
101382960,10063827,2080427,Ringgässlein,4,4001 Basel,2701,BS,real,15.11.2024,2611405.869,1267216.201
101382961,10089599,2082334,Henric Petri-Strasse,30,4051 Basel,2701,BS,real,15.11.2024,2611685.726,1266738.407
101382962,10025948,2082366,St. Johanns-Vorstadt,15,4056 Basel,2701,BS,real,15.11.2024,2611004.193,1268027.582
101384568,10110168,457783,Klybeckstrasse,140,4057 Basel,2701,BS,real,15.11.2024,2611436.307,1268713.511
101386537,10088578,457432,Müllheimerstrasse,53a,4057 Basel,2701,BS,real,15.11.2024,2611594.933,1268368.429
101389046,10026805,243052174,Jurastrasse,52,4053 Basel,2701,BS,real,15.11.2024,2611441.699,1265622.274
101390760,10154425,243026037,Stettengrabenweg,3,4125 Riehen,2703,BS,real,15.11.2024,2616456.483,1271517.803
101390768,10154425,243052304,Stettengrabenweg,8,4125 Riehen,2703,BS,real,15.11.2024,2616515.444,1271428.55
101390779,10055448,243052342,Fischerweg,7,4058 Basel,2701,BS,real,15.11.2024,2612329.759,1267530.299
101390782,10055448,243052343,Fischerweg,9,4058 Basel,2701,BS,real,15.11.2024,2612329.573,1267509.395
101390787,10064893,243052345,Alemannengasse,97,4058 Basel,2701,BS,real,15.11.2024,2612475.344,1267498.171
101395723,10122072,243052303,Lettackerweg,124,4125 Riehen,2703,BS,real,15.11.2024,2616444.009,1271375.056
101395724,10055761,243052305,Schorenweg,160,4058 Basel,2701,BS,real,15.11.2024,2613154.614,1269374.62
101395725,10181191,243052306,Davidsbodenstrasse,24,4056 Basel,2701,BS,real,15.11.2024,2610439.57,1268324.451
101395832,10181508,441616,Eulerstrasse,51,4051 Basel,2701,BS,real,15.11.2024,2610576.637,1267266.21
101397719,10063830,440986,St. Alban-Vorstadt,31a,4052 Basel,2701,BS,real,15.11.2024,2611911.581,1267136.258
101397720,10087603,451999,Strassburgerallee,106a,4055 Basel,2701,BS,real,15.11.2024,2609734.314,1267841.26
101397722,10024805,2085511,Schützengasse,35,4125 Riehen,2703,BS,real,15.11.2024,2616228.815,1270458.954
101397723,10026276,2086041,Grenzacherweg,148,4125 Riehen,2703,BS,real,15.11.2024,2615599.201,1269178.07
101399185,10055756,243052200,Klingentalstrasse,11,4057 Basel,2701,BS,real,15.11.2024,2611618.441,1268097.165
101399189,10026581,243030232,Inzlingerstrasse,243,4125 Riehen,2703,BS,real,15.11.2024,2617027.739,1270710.191
101413513,10128931,11527318,Gstaltenrainweg,28,4125 Riehen,2703,BS,real,15.11.2024,2614987.58,1269429.626
101426928,10025630,243053620,Bruderholzstrasse,78,4053 Basel,2701,BS,real,15.11.2024,2611612.233,1265673.954
101426929,10088564,243053622,Dornacherstrasse,39a,4053 Basel,2701,BS,real,15.11.2024,2611070.573,1266058.481
101426930,10110190,243053623,Hellring,40.1,4125 Riehen,2703,BS,real,23.07.2024,2616316.408,1269386.998
101426931,10025111,243053632,Turnerstrasse,30a,4058 Basel,2701,BS,real,15.11.2024,2612159.127,1267786.284
101426932,10025111,243053633,Turnerstrasse,32.1,4058 Basel,2701,BS,real,23.07.2024,2612161.276,1267777.156
101426933,10025111,243053634,Turnerstrasse,34.1,4058 Basel,2701,BS,real,23.07.2024,2612170.209,1267774.17
101426934,10025951,243053636,Schwarzwaldallee,163.1,4058 Basel,2701,BS,real,23.07.2024,2612672.942,1268302.254
101426935,10025951,243053637,Schwarzwaldallee,163.2,4058 Basel,2701,BS,real,23.07.2024,2612641.044,1268268.206
101426936,10025951,243053638,Schwarzwaldallee,163,4058 Basel,2701,BS,real,15.11.2024,2612693.784,1268302.488
101426937,10025959,243053641,Unterer Rheinweg,160.1,4057 Basel,2701,BS,real,23.07.2024,2611179.77,1268773.719
101426938,10025959,243053642,Unterer Rheinweg,160.2,4057 Basel,2701,BS,real,23.07.2024,2611180.864,1268809.484
101426940,10121152,243053648,Holbeinstrasse,29,4051 Basel,2701,BS,real,15.11.2024,2610987.133,1267004.134
101426976,10063870,243052918,Rebenstrasse,46,4125 Riehen,2703,BS,real,15.11.2024,2615579.695,1269818.116
101426977,10063870,243052919,Rebenstrasse,46a,4125 Riehen,2703,BS,real,15.11.2024,2615552.481,1269817.255
101426978,10087576,243052982,Walkeweg,6,4053 Basel,2701,BS,real,15.11.2024,2612851.282,1265186.996
101426979,10064901,243052983,Brüglingerstrasse,9,4053 Basel,2701,BS,real,15.11.2024,2612878.575,1265136.275
101426980,10063528,243053043,Holeestrasse,151,4054 Basel,2701,BS,real,15.11.2024,2609574.587,1266180.437
101426981,10063528,243053044,Holeestrasse,153,4054 Basel,2701,BS,real,15.11.2024,2609562.667,1266188.327
