ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
101032501,10157759,1520167,Route du Hobel,151,1782 La Corbaz,2235,FR,real,15.11.2024,2575430.103,1187636.079
101032502,10157759,1520168,Route du Hobel,148,1782 La Corbaz,2235,FR,real,15.11.2024,2575439.886,1187695.319
101032503,10156751,1520169,Chemin Sur La Vy,8,1782 La Corbaz,2235,FR,real,15.11.2024,2575451.393,1187814.291
101032504,10157759,1520170,Route du Hobel,134,1782 La Corbaz,2235,FR,real,15.11.2024,2575480.531,1187681.416
101032505,10157759,1520171,Route du Hobel,120,1782 La Corbaz,2235,FR,real,15.11.2024,2575680.522,1187756.945
101032506,10157759,1520172,Route du Hobel,116,1782 La Corbaz,2235,FR,real,15.11.2024,2575760.935,1187741.885
101032507,10157759,1520173,Route du Hobel,115,1782 La Corbaz,2235,FR,real,15.11.2024,2575793.109,1187704.103
101032508,10157759,1520174,Route du Hobel,110,1782 La Corbaz,2235,FR,real,15.11.2024,2575809.331,1187763.968
101032509,10157759,1520175,Route du Hobel,108,1782 La Corbaz,2235,FR,real,15.11.2024,2575848.745,1187801.817
101032510,10157759,1520176,Route du Hobel,100,1782 La Corbaz,2235,FR,real,15.11.2024,2575969.904,1187829.917
101032511,10024411,1520177,Route d'Onnens,2,1754 Corjolens,2174,FR,real,15.11.2024,2570629.981,1181415.909
101032512,10192037,1523765,Chemin du Sonnenberg,4,1700 Fribourg,2196,FR,real,15.11.2024,2578738.167,1183400.012
101032513,10192037,1523766,Chemin du Sonnenberg,5,1700 Fribourg,2196,FR,real,15.11.2024,2578747.025,1183393.559
101032514,10098264,1523767,Chemin de Lorette,5,1700 Fribourg,2196,FR,real,15.11.2024,2579241.554,1183348.414
101032515,10098264,1523768,Chemin de Lorette,32,1700 Fribourg,2196,FR,real,15.11.2024,2579241.476,1183332.114
101032516,10087154,1523769,Planche-Supérieure,19,1700 Fribourg,2196,FR,real,15.11.2024,2579010.149,1183496.005
101032517,10087154,1523770,Planche-Supérieure,21,1700 Fribourg,2196,FR,real,15.11.2024,2578991.685,1183498.502
101032518,10087154,1523771,Planche-Supérieure,23,1700 Fribourg,2196,FR,real,15.11.2024,2578978.852,1183500.265
101032519,10087154,1523772,Planche-Supérieure,25,1700 Fribourg,2196,FR,real,15.11.2024,2578973.103,1183500.653
101032520,10087154,1523773,Planche-Supérieure,27,1700 Fribourg,2196,FR,real,15.11.2024,2578967.346,1183501.2
101032521,10087154,1523774,Planche-Supérieure,29,1700 Fribourg,2196,FR,real,15.11.2024,2578962.485,1183501.636
101032522,10087154,1523775,Planche-Supérieure,31,1700 Fribourg,2196,FR,real,15.11.2024,2578957.568,1183501.527
101032523,10087154,1523776,Planche-Supérieure,33,1700 Fribourg,2196,FR,real,15.11.2024,2578951.996,1183502.237
101032524,10072631,1527259,Route de la Chenevière,22,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577240.309,1185994.039
101032525,10104619,1527260,Chemin de la Rappetta,16,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577302.804,1186036.378
101032526,10104619,1527261,Chemin de la Rappetta,14,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577292.001,1186061.303
101032527,10104619,1527262,Chemin de la Rappetta,12,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577339.137,1186071.176
101032528,10104619,1527263,Chemin de la Rappetta,9,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577346.735,1186030.757
101032529,10104619,1527264,Chemin de la Rappetta,4,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577440.198,1186119.018
101032531,10104619,1527266,Chemin de la Rappetta,8,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577495.402,1186154.757
